genres,app_name,price,item_id,developer,año
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 12 Months Omega Time,131.4,695743,CCP,2017
"['Action', 'Casual', 'Indie', 'Early Access', 'Violent', 'Multiplayer', 'Survival', 'Character Action Game']",LINX BATTLE ARENA,16.99,697370,Blueshift Media,2017
"['Casual', 'Indie']",Circularity,0.99,709380,Giorgi Abelashvili,2017
"['Action', 'Indie', 'Cartoony', 'Difficult', 'Family Friendly', 'Puzzle', '2D', 'Cute', 'Stylized']",CompliKATed,9.99,646460,Lite Microsystems,2017
"['Action', 'Indie']",AstroShift,0.99,703250,WHITEROCK games,2017
"['Action', 'Indie']",Dungeon Marathon,4.99,682590,Retro Army Limited,2017
"['Casual', 'Indie']",Crazy Toad,4.99,716310,baKno Games,2011
"['Casual', 'Indie', 'Sports']",Infinite Minigolf - Tortuga,0.0,580661,Zen Studios,2017
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Fleet Pack: All Current and Future Ships,49.99,711022,Edge Case Games Ltd.,2017
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Ultimate Skins Pack,99.99,711023,Edge Case Games Ltd.,2017
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Starter Pack,9.99,711020,Edge Case Games Ltd.,2017
"['Adventure', 'Casual', 'Indie']",aMaze Achievements : forest,0.99,710450,bch waves,2017
"['Action', 'Free to Play', 'Indie', 'Strategy']",Fractured Space - Enhance Pack,19.99,711021,Edge Case Games Ltd.,2017
"['RPG', 'Turn-Based', 'RPGMaker']",Forsaken Generation,4.99,711140,MSRX22,2017
"['Adventure', 'Casual', 'Indie', 'Cute']",Fade Away,4.99,711720,Fade Away,2017
"['Indie', 'Horror', 'Survival Horror', 'Difficult', 'Perma Death']",Devil in the Pines,3.99,706280,Rebelware Games,2017
"['Casual', 'Indie']",Snakeez,0.99,714620,LillyWelland inc.,2017
"['Action', 'Indie', 'Sports', 'Violent', 'Gore', 'Football', 'Funny']",Mutant Football League,24.99,529520,Digital Dreams Entertainment LLC,2017
"['Adventure', 'Indie']",TERRAGEARTH,7.99,710400,Denis Isakov,2017
"['Casual', 'Indie', 'Puzzle', 'Education']",Learn (Japanese) Kana The Fun Way!,4.99,710970,Thylacine Studios,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access', 'Pixel Graphics', 'RPGMaker']",Flood: The Prequel,9.99,680880,"God Inspired Games,Alkain Studios LLC",2017
"['Action', 'Free to Play', 'Simulation', 'Strategy', 'Space', 'Multiplayer', 'Team-Based']",Microsoft Allegiance,0.0,700480,Microsoft Game Studios,2017
"['Action', 'Adventure', 'RPG']",Titus the Fox,9.99,711230,Titus Interactive,1992
"['Casual', 'Nudity', 'Visual Novel', 'Anime', 'Singleplayer', 'Comedy', 'Memes', 'Funny', 'Great Soundtrack', 'Cute']",Space Live - Advent of the Net Idols,9.99,421710,Circus,2017
"['Casual', 'Indie', 'Simulation', 'Strategy']",8bit Invasion,0.99,717370,Dexion Games,2017
"['Adventure', 'Casual', 'Indie', 'Strategy']",Jewel of WonderLand,3.99,716850,Myarcadegames Studios,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Rogue-like', 'Crafting']",C:\raft,9.99,386710,Nicholas Hydock,2017
"['Action', 'Adventure', 'Free to Play', 'Indie']",We Were Here: Original Soundtrack,3.99,721410,Total Mayhem Games,2017
"['Casual', 'Indie']",Sticks,1.99,715340,Striped Rocket,2017
"['Adventure', 'Casual', 'Indie']",The Norwood Suite - Original Soundtrack,4.99,716930,Cosmo D,2017
['Indie'],Brick Breaker Ultimate,0.99,711150,RewindApp,2017
"['Adventure', 'Indie', 'RPG', 'Early Access']",Dungeons of Betrayal,4.99,402940,Darkelite Studio Inc,2017
"['Action', 'Casual', 'Indie']",Arrow Heads - Soundtrack,5.99,717620,Audio 4n6,2017
"['Action', 'Adventure', 'Casual', 'Indie', '2D', 'Retro', 'Side Scroller', 'Kickstarter', 'Point & Click']",Extreme Real Reality HD Remix,0.99,710480,Step Dad Productions,2014
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Clicker', 'Building', 'City Builder']",Castle Clicker : Building Tycoon,0.0,704040,Autotelic Games LLC,2017
"['Adventure', 'Casual', 'Hidden Object']",Dark Canvas: Blood and Stone Collector's Edition,12.99,723910,Vast Studios,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Foxy,0.99,710330,putilin_industries,2017
"['Action', 'Adventure', 'Indie']",KEEPER-the hunter of insect,1.99,717200,Danilo Valeite,2017
"['Indie', 'Sports', 'Family Friendly', 'e-sports']",RageBall,9.99,660390,Hebi Studios,2017
"['Action', 'Casual', 'Indie']",Mecho Tales,19.99,714840,Arcade Distillery,2017
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",Road Redemption - Concept Art and Videos,2.99,725880,"Pixel Dash Studios, EQ",2017
"['Action', 'Adventure', 'Sports', 'Retro', 'Anime', 'Action-Adventure']",River City Melee : Battle Royal Special,19.99,544630,Arc System Works,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access', 'Space', 'RPG', 'Survival', 'Perma Death', 'Atmospheric', 'Replay Value', 'Real-Time with Pause', 'Rogue-lite', 'Rogue-like']",Galactic Crew,19.99,693750,Benjamin Rommel Games,2017
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports', 'FPS', 'Multiplayer', 'Co-op', 'Free to Play', 'Sci-fi', 'Adventure', 'Crafting', 'Survival', 'Arena Shooter', 'Funny', 'Difficult', 'Atmospheric', 'Walking Simulator', 'Memes', 'Comedy']",Jetman Go,7.99,665120,Linkflag Studio,2017
"['Action', 'Adventure', 'Casual', 'Indie']",aMaze Achievements : darkness,0.99,710440,bch waves,2017
"['Adventure', 'Casual', 'Indie', 'Platformer', 'Cartoon']",Hoo-Boy,0.99,707870,Anatoly Konstantinov,2017
"['Action', 'Indie']",ASSASSINATION STATION,4.99,683430,Fabio Biancarelli,2017
"['Casual', 'Indie', 'Strategy']",GALACTIC FIELD：Strategy Edition 银河领域：策略版,8.99,711970,Two thousand and one entertainment studio,2017
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Business Tour. Starter Pack,4.99,716790,Creobit,2017
"['Indie', 'Simulation', 'Strategy', 'Early Access']",The Power Factory,8.99,707860,Mathias,2017
"['Action', 'Indie', 'RPG', 'Early Access']",Resurgence: Earth United,4.99,674250,Pixel by Pixel Studios Inc.,2017
"['Casual', 'Indie', 'Strategy']",LOGistICAL: Chile,1.99,706390,Sacada,2017
"['Action', 'Indie', 'Great Soundtrack']",Cuphead - Official Soundtrack,9.99,704710,StudioMDHR Entertainment Inc.,2017
"['Action', 'Adventure', 'Casual', 'Indie']",The Great Wobo Escape,3.99,564480,gamifi.cc games,2017
"['Action', 'Indie', 'Difficult', 'Cartoon', 'Platformer', 'Great Soundtrack', 'Hand-drawn', 'Co-op', '2D', 'Local Co-Op', 'Cartoony', 'Retro', 'Bullet Hell', 'Multiplayer', ""Shoot 'Em Up"", 'Side Scroller', 'Colorful', 'Singleplayer', 'Funny', 'Atmospheric']",Cuphead,19.99,268910,StudioMDHR Entertainment Inc.,2017
"['Adventure', 'Casual', 'Indie', 'Simulation']",Eared Hero,1.99,715980,Vyacheslav Shilikhin,2017
"['Adventure', 'Indie', 'Simulation', 'Early Access', 'Survival']",Lost Shipwreck,14.99,696250,Blueplant Entertainment,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Cuco,0.99,715720,Yah_Shi,2017
"['Indie', 'RPG', 'Strategy', 'Multiplayer', 'Medieval', 'Party-Based RPG', 'Mystery', 'Board Game', 'Replay Value']",Throne of Lies® The Online Game of Deceit,9.99,595280,"Imperium42® Game Studio,Dylan ""Xblade"" Hunt,Elsa ""FieryElsa"" Hunt,Boslof,Arnoldas ""Arnenzo"" Jegorovas,Adityaraj ""Adiart"" Jain,Mel ""Xed"" Kim,Stephen ""Teahacker"" Wise,Dan ""ISWThunder"" Holzhauer",2017
"['Action', 'Adventure', 'Indie', 'Psychological Horror', 'Interactive Fiction']",BRKÖUT,2.99,616690,"Fisher Wagg,Simon Wagg,Aaron Taylor",2017
"['Adventure', 'Casual', 'Hidden Object']",Labyrinths of the World: Forbidden Muse Collector's Edition,12.99,695980,Domini Games,2017
"['Adventure', 'Indie']",Arkaia: The Enigmatic Isle,1.99,619010,Painted Sky Studios,2017
"['Casual', 'Indie']",Make a word!,1.99,703870,Educational Games,2017
"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access', 'Survival', 'Crafting', 'Open World', 'Underwater']",Bermuda - Lost Survival,14.99,654690,NIGHTBOX,2017
"['Casual', 'Free to Play', 'Indie', 'Music']",Zup! 6 - OST,0.0,723000,Quiet River,2017
"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Minimalist', 'Short', 'Relaxing']",Hexlide,4.99,684170,Tooth Decay Entertainment,2017
"['Action', 'Adventure', 'Indie', 'Early Access']",CANARI,4.99,672010,PixelBot Games,2017
"['Action', 'Casual', 'Indie', '4 Player Local', 'Local Multiplayer', 'Physics']",Lance A Lot: Enhanced Edition,9.99,684530,Rocket Hammer,2017
"['Casual', 'Indie']",PaperCat,4.99,706980,ARS,2017
"['Casual', 'Indie']",Linench,1.99,719090,AlyStudio,2017
"['Adventure', 'Indie', 'Visual Novel', 'Romance', 'Fantasy', 'Choose Your Own Adventure']",Pale Spectrum - Part Two of the Book of Gray Magic,16.99,554180,Ithaqua Labs,2017
"['Action', 'Casual', 'Indie']",Sponchies,0.99,593670,TrerPlay,2017
"['Action', 'Casual', 'Indie', 'Racing']",Hare,0.99,681290,"Zelun,Tio_jolo",2017
"['Casual', 'Indie', '2D', 'Point & Click']",Ablepsia,0.99,713680,NedoStudio,2017
"['Adventure', 'RPG', 'Indie', 'Point & Click', 'Exploration', 'Atmospheric']",Legend of Hand,6.99,595560,Cloak and Dagger Games,2017
"['Adventure', 'RPG', 'Violent', 'Point & Click', 'Indie', 'Exploration', 'Atmospheric']",Legend of Hand - Collector's Extras,0.99,714830,Cloak and Dagger Games,2017
"['Adventure', 'RPG', 'Violent', 'Point & Click', 'Indie', 'Exploration', 'Atmospheric']",Legend of Hand - Soundtrack,0.99,714831,Cloak and Dagger Games,2017
['Education'],ResumeMaker® Professional Deluxe 20,29.99,707280,Individual Software,2017
"['Indie', 'RPG', 'Early Access']",Last Stonelord,9.99,641950,Morganti Livio,2017
"['Action', 'Indie', 'Sports', 'Early Access']",Cheap Golf,3.99,616520,SUSAN.,2017
['Indie'],Marty Thinks 4D,9.99,515890,Jonathan Stoffer,2017
['Indie'],Marty Thinks 4D Soundtrack,3.99,722720,Jonathan Stoffer,2017
['Action'],Senko no Ronde 2 - Voice Pack,0.0,723320,G.rev Ltd.,2017
"['Indie', 'RPG']",Restoration: Nightmare Chronicles,0.0,707330,Syu-Syu,2017
"['Adventure', 'Casual', 'Simulation']",Brilliant Shadows - Soundtrack,0.0,435370,Ithaqua Labs,2017
"['Adventure', 'RPG']",Descent: Road to Legend - Trials of Frostgate,4.99,712330,Fantasy Flight Games,2017
['Action'],Senko no Ronde 2 - Rounder Karel,0.0,698224,G.rev Ltd.,2017
['Action'],Senko no Ronde 2 - Rounder Lili,0.0,698223,G.rev Ltd.,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Hentai - Soundtrack Of The Year (SOTY),0.99,723200,PinkySwear,2017
"['Adventure', 'Casual', 'Indie', 'Racing']",Fish's Trip,0.99,701960,André Bertaglia,2017
"['Casual', 'Indie', 'Simulation', 'Puzzle', 'Physics']",Twickles,6.99,695110,Neox Studios,2017
"['Strategy', 'Card Game']",Harald: A Game of Influence,4.99,648340,3DDUO,2017
"['Casual', 'Sports']",Hippo Sports,6.99,698480,Crenetic GmbH Studios,2017
"['Free to Play', 'Indie', 'Early Access', 'Sandbox', 'Platformer', 'Magic', 'Puzzle-Platformer', 'Action', 'Arcade']",Crazy Dreamz: MagiCats Edition,0.0,690610,Dreamz Studio,2017
"['Action', 'Casual', 'Indie', 'Racing', 'Great Soundtrack', 'Arcade', 'Difficult', 'Psychedelic', 'Minimalist']",Low Desert Punk,0.99,709400,Outlaw,2017
"['Casual', 'Indie', 'Puzzle']",Operator Overload,12.99,499140,Benn Powell,2017
"['Action', 'Adventure', 'Indie']",Rainbow Step,2.99,690400,AMG GAMES,2017
"['Casual', 'Indie']",Aw Nutz,4.99,707000,Renaissance,2017
"['Adventure', 'Casual', 'Indie']",Bai Qu - Digital Artbook,0.99,696620,Magenta Factory,2017
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Pirate Ship Tiles,9.99,721052,"KADOKAWA,Sherman3D",2017
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Tragedy and Drama,14.99,721053,KADOKAWA,2017
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - KHAS Ultra Lighting Script,19.99,721054,KADOKAWA,2017
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Pop! Horror City Character Pack 1,6.99,721050,"KADOKAWA,Vexed Enigma",2017
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker MV - Fantastic Buildings: Medieval,9.99,721060,"KADOKAWA,Celianna",2017
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Ancient Dungeons: Winter,19.99,721051,"KADOKAWA,Celianna",2017
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Anime', 'MMORPG', 'Hack and Slash']",Kritika Online,44.98,439350,ALLM,2017
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online: Free Elite Player's Pack,0.0,717030,ALLM,2017
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online: Elite Starter Pack,14.99,717031,ALLM,2017
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Kritika Online: Elite Costume Pack,29.99,717032,ALLM,2017
['Simulation'],Train Simulator: Gatwick Express BR Class 460 'Juniper' EMU Add-On,19.99,562373,Master Key Simulations,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access', 'Side Scroller', 'Arcade', 'Shooter', '2D', 'Platformer']",Cyberoque,4.99,688370,Dnovel,2017
"['Action', 'Strategy', 'Fantasy', 'RTS', 'Multiplayer', 'Grand Strategy', 'Turn-Based Strategy', 'Games Workshop', 'Turn-Based', 'Singleplayer', 'War', 'Dinosaurs', 'Atmospheric', 'Dark Fantasy', 'Story Rich', 'Tactical', 'Real Time Tactics', 'Warhammer 40K', 'Sexual Content', 'Great Soundtrack']",Total War: WARHAMMER II,59.99,594570,Creative Assembly,2017
"['Free to Play', 'Indie', 'Simulation']",World of Guns: US Army Guns Pack #1,9.99,724020,Noble Empire Corp.,2017
"['Indie', 'Strategy', 'Turn-Based', 'Adventure', 'Anime', 'Difficult', 'Female Protagonist', 'Funny', 'Turn-Based Strategy', 'Minimalist', 'Strategy RPG', 'Mouse only', 'Hex Grid', 'Villain Protagonist']",战术狂想1(Chimera of Tactics 1),0.99,706920,自由愉悦小黄猫(Free pleasure little yellow cat),2017
"['Action', 'Adventure', 'Indie', 'Survival', 'Horror', 'Survival Horror', 'Multiplayer']",Woodlands,9.99,646100,"Acuze Interactives,Winterbyte",2017
"['Action', 'Casual', 'Indie', 'Simulation']",Glitch Simulator OST (Soundtrack),0.0,702840,BunchOD00dz,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Iron Knight,1.99,714670,Vyacheslav Shilikhin,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Survival', 'Shooter', 'Memes', 'Funny', 'Zombies', 'Violent', 'Exploration', 'Short', 'Comedy', 'Satire', 'Gore', 'Walking Simulator', 'Difficult']",Glitch Simulator 2018,2.99,702090,BunchOD00dz,2017
"['RPG', 'Simulation', 'Strategy', 'Early Access', 'Economy', 'Medieval', 'Multiplayer', 'Singleplayer', 'Politics', 'Sandbox', 'Open World', 'Building', 'Survival', 'Historical', 'Trading']",The Guild 3,29.99,311260,GolemLabs,2017
['Action'],EVE: Valkyrie – Warzone x11 Gold Capsule,9.99,708522,CCP,2017
"['Action', 'Adventure', 'Indie', 'Singleplayer', 'Open World', 'Puzzle', 'Platformer', 'Exploration', 'Puzzle-Platformer', 'Metroidvania', '3D Platformer', 'Controller', 'Atmospheric']",Hob,19.99,404680,Runic Games,2017
"['Action', 'Adventure', 'Indie']",Hob Official Soundtrack (FLAC+MP3),9.99,719530,Runic Games,2017
"['Action', 'Indie', 'Mechs', 'Robots', 'Anime', 'Fast-Paced', 'Sci-fi']",Project Nimbus,19.99,257030,GameCrafterTeam,2017
"['Action', 'Adventure', 'RPG', 'World War II', 'FPS', 'Multiplayer', 'Co-op', 'Shooter', 'Violent', 'Gore', 'First-Person', 'Stealth', 'Heist', 'Singleplayer', 'Comedy', 'Great Soundtrack', 'Memes', 'Open World', 'Illuminati', 'Atmospheric']",RAID: World War II,39.99,414740,Lion game Lion,2017
"['Action', 'Adventure', 'Gore', 'Violent']",RAID: World War II Special Edition Upgrade,24.99,707080,Lion Game Lion,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Tower Defense', 'Platformer']",Crazy Mob,3.99,709890,CoolGameZ,2017
"['Adventure', 'Casual', 'Indie', 'Hidden Object']",The Surprising Adventures of Munchausen,8.99,696710,Dikobraz Games,2017
"['Action', 'Indie', 'Simulation', 'Strategy']","Cook, Serve, Delicious! 2!! Original Soundtrack",4.99,713690,Vertigo Gaming Inc.,2017
"['Casual', 'Indie', 'Chess']",Placement,1.99,700920,Albin Bernhardsson,2017
"['Action', 'Adventure', 'RPG', 'Gore', 'Violent']",RAID: World War II Soundtrack,9.99,720860,Lion game Lion,2017
"['Casual', 'Free to Play', 'Indie', 'Sports']",Multiplayer Mini-Golf Game Source Code (Full Project),0.0,704340,Oryzhon Studios,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Chaotic Creatures (Token Pack),4.99,722740,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Lost Library of Thoth (5E),5.99,710000,"SmiteWorks USA, LLC",2017
"['Casual', 'Indie']",Snake Treasure Chest,1.99,721470,Ragıp Hatunoğlu,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Tome of Beasts Pack 1 (Token Pack),7.99,722690,"SmiteWorks USA, LLC",2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Rockin’ Covers Song Pack,9.99,637743,Ubisoft - San Francisco,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Pathfinder Iconic Portrait Pack (PFRPG),0.0,717100,"SmiteWorks USA, LLC",2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Goldfinger - “99 Red Balloons”,2.99,637744,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Seether - “Careless Whisper”,2.99,637746,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Tainted Love”,2.99,637745,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Halestorm - “Bad Romance”,2.99,637747,Ubisoft - San Francisco,2017
"['Casual', 'Indie']",Temple Escape,0.99,712380,For Kids,2017
['Action'],EVE: Valkyrie – Warzone x5 Gold Capsule,4.99,708521,CCP,2017
['Action'],EVE: Valkyrie – Warzone x50 Gold Capsule,39.99,708530,CCP,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Blanco Original Soundtrack,0.99,705200,"51Pegasi Studios,Connor Lourenco",2017
['Action'],EVE: Valkyrie – Warzone x2 Gold Capsule,1.99,708520,CCP,2017
['Action'],EVE: Valkyrie – Warzone Drifter Pack,4.99,700800,CCP,2017
['Simulation'],Pinball FX3 - Marvel Pinball Vengeance and Virtue Pack,9.99,646661,Zen Studios,2017
['Simulation'],Pinball FX3 - Marvel Pinball Original Pack,9.99,646660,Zen Studios,2017
"['Casual', 'Indie', 'Early Access']",Pivot Puzzles,1.99,713830,CRJ Games,2017
['Simulation'],Pinball FX3 - Core Collection,9.99,646673,Zen Studios,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Heroic Characters 17 (Token Pack),4.99,722710,"SmiteWorks USA, LLC",2017
['Simulation'],Pinball FX3 - Marvel Pinball Avengers Chronicles,9.99,646662,Zen Studios,2017
['Simulation'],Pinball FX3 - Marvel's Women of Power,6.99,646663,Zen Studios,2017
['Simulation'],Pinball FX3 - Star Wars™ Pinball,9.99,646664,Zen Studios,2017
['Simulation'],Pinball FX3 - Star Wars™ Pinball: Heroes Within,9.99,646666,Zen Studios,2017
['Simulation'],Pinball FX3 - Star Wars™ Pinball: The Force Awakens Pack,4.99,646667,Zen Studios,2017
"['Simulation', 'Arcade', 'Pinball']",Pinball FX3,202.76,442120,Zen Studios,2017
['Simulation'],Pinball FX3 - Bethesda® Pinball,10.99,646668,Zen Studios,2017
['Simulation'],Pinball FX3 - Balls of Glory Pinball,9.99,646669,Zen Studios,2017
['Simulation'],Pinball FX3 - Aliens vs Pinball,9.99,646670,Zen Studios,2017
['Simulation'],Pinball FX3 - Iron & Steel Pack,4.99,646671,Zen Studios,2017
['Simulation'],Pinball FX3 - Zen Classics,9.99,646672,Zen Studios,2017
['Simulation'],Pinball FX3 - Marvel Pinball: Heavy Hitters,9.99,657421,Zen Studios,2017
['Simulation'],Pinball FX3 - Marvel Pinball: Cinematic Pack,9.99,657422,Zen Studios,2017
['Simulation'],Pinball FX3 - Marvel Pinball: Marvel Legends Pack,9.99,657420,Zen Studios,2017
['Simulation'],Pinball FX3 - Medieval Pack,4.99,657423,Zen Studios,2017
['Simulation'],Pinball FX3 - Star Wars™ Pinball: Balance of the Force,9.99,646665,Zen Studios,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Retro Dungeons,0.99,709220,Dexion Games,2017
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set A (Hinako, Sarasa, Mao)",5.99,688241,"KOEI TECMO GAMES CO., LTD.",2017
['RPG'],BLUE REFLECTION - Season Pass,79.99,704150,"KOEI TECMO GAMES CO., LTD.",2017
['RPG'],"BLUE REFLECTION - Sailor Swimsuits set B (Yuzu, Shihori, Kei)",5.99,688242,"KOEI TECMO GAMES CO., LTD.",2017
['Simulation'],Pinball FX3 - Sci-Fi Pack,9.99,657424,Zen Studios,2017
