user_id,posted,item_id,recommend,sentiment_analysis
76561198065929319,"Posted September 18, 2014.",730,True,1
76561198065929319,"Posted September 18, 2014.",730,True,1
addicTT,"Posted July 17, 2012.",24810,True,0
addicTT,"Posted July 17, 2012.",42680,False,0
addicTT,"Posted July 17, 2012.",107100,True,0
alezinhokudasai,Posted January 11.,306130,True,1
00454211432342,"Posted December 20, 2015.",730,False,1
00454211432342,Posted June 25.,440,True,1
76561198087266823,"Posted February 25, 2014.",223710,True,1
76561198087266823,Posted July 17.,304930,False,1
adenbrazza,"Posted June 24, 2014.",236430,True,0
76561198068727361,"Posted August 11, 2014.",203770,True,2
dandan472,"Posted August 28, 2015.",252950,True,2
dandan472,"Posted June 4, 2015.",200210,True,0
dandan472,"Posted November 26, 2014.",221100,True,1
dandan472,"Posted November 24, 2014.",730,True,1
76561198153966721,Posted September 2.,630,True,2
76561198153966721,Posted September 8.,333930,True,2
76561198153966721,Posted September 6.,250400,True,1
76561198091637868,"Posted December 8, 2015.",417860,True,2
76561198091637868,"Posted February 15, 2014.",211820,True,2
HappyTownsville,"Posted March 12, 2014.",1840,True,2
Admastvia,"Posted March 16, 2013.",72850,True,2
Admastvia,"Posted April 29, 2013.",8870,True,2
Admastvia,"Posted June 8, 2014.",214950,True,2
76561198018556361,"Posted October 30, 2015.",370100,False,1
76561198060183287,"Posted January 16, 2015.",295110,True,1
76561198060183287,Posted August 9.,311210,True,1
rcdarkangel,"Posted June 6, 2011.",6910,True,2
rcdarkangel,"Posted March 24, 2012.",28050,True,2
76561198080478744,"Posted December 13, 2013.",440,True,2
FAtMan435256,Posted January 1.,440,True,2
draoftwmate,"Posted June 22, 2014.",220700,True,2
76561198061546046,"Posted January 11, 2015.",440,True,2
CaptainTitus,"Posted May 30, 2015.",373180,True,1
CaptainTitus,"Posted December 26, 2015.",259060,True,2
CaptainTitus,"Posted May 9, 2014.",225600,True,2
CaptainTitus,"Posted November 29, 2013.",211420,True,0
lawranca,"Posted March 5, 2015.",353560,True,1
lawranca,"Posted October 4, 2015.",303210,True,1
lawranca,"Posted March 2, 2015.",319630,True,1
lawranca,"Posted February 21, 2015.",221100,True,2
lawranca,"Posted October 17, 2013.",221910,True,1
TheOnlyT6,"Posted May 18, 2014.",570,True,2
Dogeminati,Posted January 8.,313100,False,1
Adrian_31,"Posted November 21, 2015.",227240,False,1
Adrian_31,"Posted November 20, 2015.",209870,True,2
Adrian_31,"Posted October 13, 2015.",262410,True,2
Adrian_31,"Posted January 2, 2015.",243870,False,0
Adrian_31,"Posted March 6, 2014.",239220,True,2
No_URL_Works_For_Me,"Posted February 15, 2014.",211820,True,2
No_URL_Works_For_Me,"Posted December 2, 2013.",221640,True,2
No_URL_Works_For_Me,"Posted June 7, 2014.",218230,True,0
0432-026-no,"Posted June 29, 2014.",620,True,1
ADSC99,"Posted June 7, 2013.",440,True,1
iamkidw25,"Posted November 25, 2013.",209870,True,2
AdventureBen,"Posted December 19, 2015.",222880,True,2
AdventureBen,"Posted November 2, 2015.",730,True,2
AdventureBen,"Posted July 12, 2014.",304930,True,0
76561198084499039,"Posted June 24, 2015.",208650,False,1
76561198084499039,"Posted December 30, 2015.",274190,True,1
76561198084499039,Posted February 14.,421040,True,1
76561198084499039,"Posted December 25, 2015.",230410,True,1
76561198084499039,"Posted November 26, 2015.",221100,False,1
76561198084499039,"Posted August 29, 2015.",388520,False,1
76561198084499039,"Posted December 25, 2013.",550,True,2
adzzzboo,"Posted February 1, 2015.",341720,True,2
adzzzboo,"Posted June 4, 2014.",265930,True,1
76561198084066458,"Posted May 30, 2014.",222900,True,1
76561198084066458,"Posted February 17, 2014.",208090,True,1
76561198084066458,"Posted November 28, 2013.",440,True,0
76561198084066458,"Posted March 2, 2014.",231330,True,1
76561198084066458,"Posted December 17, 2013.",211820,True,1
aeonyx,"Posted June 22, 2014.",238460,True,2
ae0nplux,Posted August 19.,303210,True,0
ae0nplux,"Posted January 26, 2015.",221100,False,2
ae0nplux,Posted August 18.,264710,True,2
ae0nplux,Posted May 6.,311690,False,2
ae0nplux,Posted August 17.,310850,False,1
ae0nplux,"Posted February 7, 2015.",224820,True,2
ae0nplux,"Posted December 1, 2013.",49520,True,1
aeonz,"Posted August 1, 2015.",346110,True,2
aeonz,Posted April 16.,620,True,2
aeonz,Posted April 16.,34900,False,0
aeonz,Posted April 16.,242050,True,2
aeonz,"Posted August 1, 2015.",24740,False,2
aeonz,"Posted August 1, 2015.",271590,True,2
76561198080976868,"Posted March 31, 2014.",49520,True,1
76561198080976868,"Posted January 14, 2015.",304930,True,2
76561198048005353,Posted April 9.,394690,True,2
76561198048005353,"Posted December 24, 2013.",42680,True,2
darkskynight,"Posted March 21, 2014.",264140,True,2
76561198087013530,"Posted April 20, 2014.",218230,True,2
VolatileChaos,"Posted February 10, 2014.",229580,True,1
VolatileChaos,"Posted December 11, 2013.",730,True,2
76561198076334976,"Posted June 8, 2014.",218620,True,2
76561198076334976,"Posted May 4, 2014.",263760,True,1
Lelktoxic,"Posted July 24, 2014.",113400,True,1
Lelktoxic,"Posted June 25, 2014.",50130,True,1
Cjixeres,"Posted October 14, 2013.",4000,True,2
76561198083762880,Posted June 11.,252490,True,2
pikungza,"Posted May 11, 2015.",72850,True,1
Smithagent,"Posted December 31, 2013.",105600,True,2
Smithagent,Posted February 15.,304930,True,1
76561198054686826,Posted July 5.,72850,True,2
76561198077058176,"Posted September 28, 2015.",304930,True,0
76561198074485619,"Posted December 19, 2013.",25000,True,2
76561198074485619,"Posted July 18, 2014.",113200,True,2
WudUTacoBell,"Posted June 27, 2014.",218620,True,2
WudUTacoBell,"Posted December 1, 2013.",206420,True,2
agret,Posted May 20.,350810,True,2
agret,Posted May 8.,224820,True,2
agret,Posted April 8.,292390,True,2
agret,Posted April 8.,250600,True,1
agret,Posted March 28.,225840,False,0
agret,"Posted November 28, 2010.",630,True,2
76561198087589175,"Posted December 22, 2013.",47400,True,1
gennaro3115,Posted March 19.,270550,True,2
Urban_Terrorist_,"Posted November 12, 2014.",24240,False,1
Urban_Terrorist_,"Posted November 17, 2015.",412400,False,1
Urban_Terrorist_,"Posted May 15, 2015.",252490,False,1
Ahjule,"Posted September 17, 2014.",105600,True,2
76561198073406024,Posted January 28.,221100,True,1
76561198076300855,"Posted May 30, 2014.",440,True,2
banditopandao,"Posted February 27, 2014.",218230,True,1
Aidenateor,"Posted August 8, 2014.",8190,True,2
Aidenateor,"Posted November 30, 2013.",12210,True,0
76561198079999702,"Posted November 16, 2013.",105600,True,2
thelordofaids,"Posted May 25, 2015.",730,True,1
thelordofaids,"Posted May 25, 2015.",222880,True,2
76561197969602007,Posted May 27.,239140,True,2
76561197969602007,Posted May 25.,379720,True,0
76561197993683483,"Posted January 4, 2014.",2870,False,1
radioactivesquirrel,"Posted September 22, 2015.",440,True,1
radioactivesquirrel,"Posted December 19, 2013.",4000,True,2
76561198126185850,"Posted September 27, 2015.",252490,True,1
76561198079319930,"Posted January 26, 2014.",440,True,2
76561198079319930,Posted June 24.,485380,True,1
76561198023478539,Posted June 15.,231430,True,1
76561198023478539,"Posted December 29, 2015.",262060,True,0
76561198023478539,"Posted February 22, 2014.",221100,True,1
76561198023478539,Posted March 3.,322500,True,2
76561198023478539,Posted July 22.,56400,True,2
76561198023478539,Posted July 5.,35450,True,2
76561198023478539,"Posted December 10, 2015.",236510,False,2
76561198023478539,"Posted July 24, 2015.",4580,True,1
76561198023478539,"Posted May 2, 2014.",4780,True,1
76561198081683029,"Posted July 28, 2014.",65790,False,0
76561198081683029,"Posted July 9, 2014.",8230,True,2
AirForce101HD,"Posted May 24, 2015.",730,True,1
76561198109788622,"Posted March 21, 2014.",4760,True,2
a7861,"Posted October 19, 2015.",346110,True,1
ajar1000,"Posted February 27, 2014.",218620,True,0
ajar1000,"Posted December 16, 2013.",550,True,2
ajar1000,"Posted October 3, 2011.",400,True,1
ajar1000,"Posted October 3, 2011.",620,True,1
ajar1000,"Posted April 19, 2015.",730,True,1
Akaeii,"Posted June 21, 2014.",251610,True,1
akkadia,Posted February 1.,305620,True,2
AkkarinDarkmoor,Posted September 13.,346110,True,2
AkkarinDarkmoor,"Posted December 23, 2015.",225540,True,2
AkkarinDarkmoor,"Posted August 31, 2015.",388520,True,2
AkkarinDarkmoor,"Posted March 13, 2015.",255710,True,2
AkkarinDarkmoor,"Posted January 12, 2015.",335150,True,2
AkkarinDarkmoor,"Posted October 8, 2014.",241930,True,2
akkadia,Posted February 1.,305620,True,2
AkkarinDarkmoor,Posted September 13.,346110,True,2
AkkarinDarkmoor,"Posted December 23, 2015.",225540,True,2
AkkarinDarkmoor,"Posted August 31, 2015.",388520,True,2
AkkarinDarkmoor,"Posted March 13, 2015.",255710,True,2
AkkarinDarkmoor,"Posted January 12, 2015.",335150,True,2
AkkarinDarkmoor,"Posted October 8, 2014.",241930,True,2
1337Akraken,"Posted July 4, 2014.",226320,False,2
76561198017122666,Posted February 10.,3620,True,2
Akula_941,"Posted November 19, 2014.",35450,True,1
Akula_941,"Posted March 28, 2015.",311340,True,1
Akula_941,"Posted December 25, 2014.",107410,True,1
Akula_941,"Posted October 19, 2014.",231430,False,1
Akula_941,"Posted January 18, 2015.",295110,False,1
Akula_941,"Posted March 24, 2015.",236390,False,1
Akula_941,Posted July 31.,359550,False,1
76561198084265658,"Posted January 21, 2014.",99900,True,1
76561198084265658,"Posted July 24, 2014.",440,True,1
76561198084265658,Posted February 17.,289650,True,1
akwaterman,"Posted August 30, 2015.",388520,False,0
akwaterman,"Posted October 21, 2014.",224600,True,2
akwaterman,"Posted June 6, 2014.",213850,True,2
akwaterman,"Posted May 28, 2014.",107410,True,2
akwaterman,"Posted May 28, 2014.",70000,True,1
akwaterman,"Posted May 28, 2014.",104900,True,1
akwaterman,"Posted May 28, 2014.",215470,True,2
akwaterman,"Posted May 5, 2014.",234330,True,2
akwaterman,"Posted December 14, 2013.",570,True,2
akwaterman,"Posted December 31, 2012.",218230,True,1
alexisacoolhuman,Posted January 19.,730,True,2
alexisacoolhuman,Posted June 6.,236390,True,1
76561198057886565,"Posted February 10, 2015.",10090,True,2
76561198057886565,"Posted July 7, 2015.",206420,True,2
76561198057886565,"Posted November 6, 2014.",1250,True,2
76561198242325596,"Posted November 18, 2015.",107410,True,2
76561198242325596,"Posted September 18, 2015.",251570,True,1
76561198063906222,"Posted November 26, 2014.",218330,True,1
AlanJack102,Posted February 5.,204630,True,2
AlanJack102,Posted January 28.,265930,False,1
alasku,"Posted December 28, 2013.",12210,True,1
76561198105832212,Posted August 21.,440,True,1
76561198088605004,Posted March 23.,295110,True,2
shillenide,"Posted September 11, 2015.",255710,True,2
0700464574757,"Posted January 23, 2015.",301910,True,2
Alcestcik,"Posted June 30, 2014.",249130,True,1
Alcestcik,"Posted August 31, 2015.",730,True,1
Alcestcik,"Posted November 9, 2014.",55230,True,1
Alcestcik,"Posted July 8, 2014.",550,True,1
Alcestcik,"Posted July 11, 2015.",286570,True,1
Alcestcik,Posted August 24.,391040,True,1
Alcestcik,Posted September 2.,223670,True,1
Alcestcik,Posted August 24.,226580,True,1
Alcestcik,"Posted January 25, 2015.",206420,True,2
Alcestcik,"Posted February 14, 2014.",440,True,1
76561198089093825,"Posted May 22, 2015.",550,True,2
76561198089093825,"Posted May 9, 2015.",236430,False,1
76561198089093825,"Posted May 30, 2015.",730,True,0
76561198089093825,"Posted September 30, 2014.",218620,True,2
yisuschurches,"Posted August 8, 2014.",227780,True,1
yisuschurches,"Posted May 10, 2014.",8870,True,2
yisuschurches,"Posted March 5, 2014.",224820,True,2
alexkoolkid,"Posted December 31, 2015.",730,True,1
NickiManaj2001,Posted January 9.,35140,True,2
76561198088213120,Posted March 29.,4000,True,2
toptinkerintheworld,"Posted November 3, 2014.",204340,False,1
dicksmegmacheese,Posted March 11.,218620,True,1
CompoundGamingAlex,"Posted April 22, 2015.",730,True,2
VladimirShooting,"Posted April 3, 2014.",440,True,1
76561198012716020,Posted April 1.,437220,True,0
76561198012716020,"Posted December 8, 2013.",212480,True,2
76561198012716020,"Posted February 3, 2014.",221100,True,1
76561198012716020,"Posted December 6, 2013.",17500,True,2
76561198012716020,"Posted January 7, 2014.",261030,True,1
76561198012716020,"Posted December 29, 2013.",32800,True,2
76561198074115920,"Posted March 6, 2013.",440,True,2
76561198010797312,"Posted December 4, 2013.",230410,True,2
alfonsocf,"Posted May 29, 2014.",236850,True,2
76561198088054470,"Posted December 22, 2013.",1250,True,1
76561198088054470,"Posted December 27, 2013.",24240,True,1
algojo,"Posted December 31, 2014.",233150,True,1
76561198018589800,"Posted October 1, 2015.",71340,True,1
76561198018589800,"Posted November 5, 2014.",7670,True,2
76561198018589800,"Posted December 28, 2015.",292630,False,0
76561198018589800,"Posted September 27, 2015.",323470,True,2
76561198018589800,"Posted March 14, 2015.",8870,True,2
76561198018589800,"Posted September 29, 2014.",8930,True,1
76561198018589800,"Posted April 29, 2012.",440,True,2
76561198076551327,"Posted January 1, 2014.",221100,True,2
76561198076551327,"Posted October 29, 2014.",248860,True,2
76561198085677474,"Posted January 6, 2015.",250400,False,2
76561198078309023,Posted May 19.,281990,True,1
LittleJimjam,"Posted June 6, 2014.",242760,True,1
LittleJimjam,"Posted April 21, 2014.",204630,True,1
LittleJimjam,"Posted April 6, 2014.",265210,True,2
diegobonando,"Posted July 28, 2014.",230410,True,1
thealleyways,"Posted December 17, 2014.",232810,False,0
thealleyways,"Posted December 15, 2014.",330840,True,2
thealleyways,"Posted January 2, 2015.",287980,True,2
thealleyways,"Posted November 23, 2014.",236090,True,1
thealleyways,"Posted November 23, 2014.",206440,True,2
thealleyways,"Posted November 23, 2014.",327410,True,2
76561198049698789,Posted May 18.,620,True,2
76561198049698789,"Posted June 22, 2015.",204360,True,2
EchoTheXIV,"Posted December 2, 2015.",440,True,0
76561198048311062,"Posted August 14, 2012.",440,True,1
alpacabackpacker,"Posted December 20, 2014.",223710,True,2
VortexZone,"Posted January 19, 2015.",42700,True,2
27073108,"Posted September 27, 2015.",730,False,1
27073108,"Posted May 9, 2014.",221100,True,1
76561198041193774,"Posted April 25, 2014.",289130,True,2
76561198041193774,"Posted June 21, 2015.",570,True,1
oracle_of_zeus,"Posted March 14, 2014.",222900,True,1
Alpha2749,"Posted January 6, 2014.",212070,True,2
76561198128256666,"Posted July 28, 2015.",388090,True,1
66839427,"Posted August 12, 2014.",232430,True,2
altoryu,"Posted March 31, 2014.",213670,True,2
altoryu,"Posted September 23, 2015.",9880,False,2
altoryu,Posted May 13.,399070,True,2
altoryu,"Posted March 10, 2015.",239140,True,2
altoryu,"Posted April 8, 2014.",8870,True,2
altoryu,"Posted December 26, 2013.",550,True,2
altoryu,"Posted December 4, 2013.",241600,True,2
76561198027553251,"Posted April 7, 2015.",358150,True,2
76561198027553251,"Posted November 2, 2014.",219150,True,1
76561198027553251,"Posted April 5, 2014.",209160,False,0
76561198027553251,"Posted March 29, 2014.",203140,True,2
76561198027553251,"Posted February 17, 2014.",235600,True,2
ELBIRDO,"Posted March 19, 2015.",209650,True,2
ELBIRDO,"Posted October 27, 2015.",225080,True,1
alvabur,"Posted September 5, 2015.",356510,True,1
alvabur,"Posted May 19, 2014.",222900,True,1
AlwaysL216,"Posted December 1, 2015.",730,True,1
AlwaysL216,"Posted November 7, 2012.",440,True,1
2Degrees,"Posted December 22, 2012.",203630,True,1
2Degrees,"Posted December 28, 2011.",19680,True,1
2Degrees,"Posted December 18, 2010.",11170,True,0
Alzucard,Posted July 31.,369200,False,1
Alzucard,"Posted December 3, 2014.",222900,True,0
TwoPixel,"Posted January 23, 2015.",252490,True,1
TwoPixel,"Posted September 1, 2014.",221100,True,1
TwoPixel,"Posted February 3, 2015.",220,True,1
TwoPixel,"Posted August 22, 2014.",730,True,2
TwoPixel,"Posted August 22, 2014.",224540,True,2
TwoPixel,"Posted November 1, 2015.",327090,False,1
TwoPixel,Posted March 5.,359550,False,1
TwoPixel,"Posted November 5, 2014.",301480,True,1
TwoPixel,"Posted June 20, 2014.",440,True,1
TwoPixel,"Posted October 17, 2013.",105600,True,1
76561198062990133,"Posted May 29, 2015.",292030,True,1
76561198062990133,"Posted September 23, 2014.",219640,True,1
76561198062990133,"Posted April 9, 2015.",252490,True,1
76561198095238263,"Posted March 13, 2014.",440,True,1
76561198095238263,"Posted April 27, 2015.",355840,False,1
76561198095238263,"Posted April 6, 2014.",230410,True,1
76561198095238263,"Posted February 22, 2014.",730,True,1
76561198095238263,"Posted December 23, 2013.",51100,True,1
76561198095238263,"Posted March 13, 2014.",440,True,1
76561198095238263,"Posted April 27, 2015.",355840,False,1
76561198095238263,"Posted April 6, 2014.",230410,True,1
76561198095238263,"Posted February 22, 2014.",730,True,1
76561198095238263,"Posted December 23, 2013.",51100,True,1
76561198089823257,"Posted December 9, 2014.",440,True,2
76561198060027840,"Posted June 16, 2015.",251470,False,2
76561198060027840,"Posted June 23, 2014.",47890,True,1
76561198060027840,"Posted November 5, 2015.",238430,False,1
76561198060027840,Posted March 30.,252490,False,1
76561198060027840,"Posted December 18, 2015.",211820,True,2
76561198060027840,"Posted October 15, 2015.",218620,True,1
76561198060027840,"Posted June 8, 2015.",346900,True,1
